DATA INCENDI,CODI COMARCA,COMARCA,CODI MUNICIPI,TERMEMUNIC,HAARBRADES,HANOARBRAD,HANOFOREST,HAFORESTAL,LOCALITZACIO,LATITUD,LONGITUD
19/09/2019,29,Priorat,430496,Cornudella de Montsant,0.0,0.04,0.0,0.04,"Cornudella de Montsant, Priorat, Catalunya",41.2656573,0.9042039
20/09/2019,14,Berguedà,81751,Puig-reig,0.08,0.0,0.0,0.08,"Puig-reig, Berguedà, Catalunya",41.9735499,1.8775308
20/09/2019,6,Anoia,83020,Vilanova del Camí,0.16,0.0,0.0,0.16,"Vilanova del Camí, Anoia, Catalunya",41.5714336,1.6361449
20/09/2019,6,Anoia,83020,Vilanova del Camí,0.09,0.0,0.0,0.09,"Vilanova del Camí, Anoia, Catalunya",41.5714336,1.6361449
22/09/2019,1,Alt Camp,430017,Aiguamúrcia,0.0,0.0,0.0,0.0,"Aiguamúrcia, Alt Camp, Catalunya",41.329339,1.3570334
25/09/2019,16,Conca de Barberà,430862,Montblanc,0.0,0.06,0.0,0.06,"Montblanc, Conca de Barberà, Catalunya",41.3762309,1.1605628
26/09/2019,23,Noguera,250791,Cubells,0.05,0.0,0.34,0.05,"Cubells, Noguera, Catalunya",41.8526897,0.9587685
01/10/2019,6,Anoia,83020,Vilanova del Camí,0.0,0.0,0.0,0.0,"Vilanova del Camí, Anoia, Catalunya",41.5714336,1.6361449
05/10/2019,23,Noguera,250404,Balaguer,0.0,0.39,2.43,0.39,"Balaguer, Noguera, Catalunya",41.7897204,0.8054914
05/10/2019,4,Alt Urgell,251556,Organyà,0.0,0.1,0.02,0.1,"Organyà, Alt Urgell, Catalunya",42.2107781,1.327822
06/10/2019,42,Moianès,81385,Moià,0.02,0.0,0.0,0.02,"Moià, Moianès, Catalunya",41.8130391,2.0978412
07/10/2019,34,Selva,170097,Arbúcies,0.0,0.0,0.0,0.0,"Arbúcies, Selva, Catalunya",41.8160629,2.5141453
07/10/2019,7,Bages,81419,Navàs,0.01,0.0,0.0,0.01,"Navàs, Bages, Catalunya",41.8989233,1.8767736
09/10/2019,15,Cerdanya,170828,Guils de Cerdanya,0.0,0.0,0.0,0.0,"Guils de Cerdanya, Cerdanya, Catalunya",42.4479402,1.879737
10/10/2019,40,Vallès Occidental,82233,Sant Llorenç Savall,0.03,0.0,0.0,0.03,"Sant Llorenç Savall, Vallès Occidental, Catalunya",41.6794647,2.0579669
10/10/2019,41,Vallès Oriental,81810,"Roca del Vallès, la",0.02,0.0,0.0,0.02,"Roca del Vallès, la, Vallès Oriental, Catalunya",41.5874771,2.3253831
12/10/2019,14,Berguedà,81751,Puig-reig,0.06,0.03,0.0,0.09,"Puig-reig, Berguedà, Catalunya",41.9735499,1.8775308
15/10/2019,40,Vallès Occidental,81252,Montcada i Reixac,0.0,0.0,0.0,0.0,"Montcada i Reixac, Vallès Occidental, Catalunya",41.4823115,2.1869985
16/10/2019,34,Selva,170078,Amer,1.12,0.0,0.0,1.12,"Amer, Selva, Catalunya",42.0092186,2.6030327
16/10/2019,27,Pla d'Urgell,252304,Torregrossa,0.0,0.2,0.01,0.2,"Torregrossa, Pla d'Urgell, Catalunya",41.5805089,0.8317131
16/10/2019,2,Alt Empordà,170643,Espolla,0.03,0.0,0.12,0.03,"Espolla, Alt Empordà, Catalunya",42.3893146,2.9994355
18/10/2019,28,Pla de l'Estany,171371,Porqueres,0.06,0.0,0.0,0.06,"Porqueres, Pla de l'Estany, Catalunya",42.1226823,2.7254945
25/10/2019,37,Terra Alta,430568,"Fatarella, la",0.0,0.0,0.0,0.0,"Fatarella, la, Terra Alta, Catalunya",41.1533074,0.4809424
03/11/2019,41,Vallès Oriental,82021,Sant Celoni,0.0,0.01,0.0,0.01,"Sant Celoni, Vallès Oriental, Catalunya",41.6895041,2.4914526
03/11/2019,41,Vallès Oriental,82021,Sant Celoni,0.01,0.0,0.0,0.01,"Sant Celoni, Vallès Oriental, Catalunya",41.6895041,2.4914526
11/11/2019,40,Vallès Occidental,81252,Montcada i Reixac,0.0,0.08,0.0,0.08,"Montcada i Reixac, Vallès Occidental, Catalunya",41.4823115,2.1869985
13/11/2019,3,Alt Penedès,82270,Sant Martí Sarroca,0.0,0.02,0.0,0.02,"Sant Martí Sarroca, Alt Penedès, Catalunya",41.3854214,1.6108158
19/11/2019,25,Pallars Jussà,252154,Talarn,0.0,0.09,0.0,0.09,"Talarn, Pallars Jussà, Catalunya",42.1860349,0.8995312
27/11/2019,16,Conca de Barberà,430862,Montblanc,0.0,0.08,0.1,0.08,"Montblanc, Conca de Barberà, Catalunya",41.3762309,1.1605628
09/12/2019,36,Tarragonès,431310,Roda de Berà,0.7,0.0,0.0,0.7,"Roda de Berà, Tarragonès, Catalunya",41.1857961,1.4554829
11/12/2019,41,Vallès Oriental,81363,Montornès del Vallès,0.0,0.65,0.0,0.65,"Montornès del Vallès, Vallès Oriental, Catalunya",41.542545,2.2670557
13/12/2019,9,Baix Ebre,430081,Alfara de Carles,0.0,0.01,0.0,0.01,"Alfara de Carles, Baix Ebre, Catalunya",40.8738809,0.3985375
15/12/2019,13,Barcelonès,82457,Santa Coloma de Gramenet,0.0,0.0,0.0,0.0,"Santa Coloma de Gramenet, Barcelonès, Catalunya",41.4515626,2.2083371
15/12/2019,29,Priorat,431140,Porrera,0.0,0.0,0.0,0.0,"Porrera, Priorat, Catalunya",41.1889652,0.8545842
01/01/2020,3,Alt Penedès,80919,Gelida,0.0,0.0,0.0,0.0,"Gelida, Alt Penedès, Catalunya",41.4408877,1.8634309
03/01/2020,24,Osona,89019,Rupit i Pruit,0.01,0.0,0.0,0.01,"Rupit i Pruit, Osona, Catalunya",42.024334,2.4653919
04/01/2020,5,Alta Ribagorça,251734,"Pont de Suert, el",0.0,0.01,0.0,0.01,"Pont de Suert, el, Alta Ribagorça, Catalunya",42.3980485,0.7432987
07/01/2020,13,Barcelonès,80193,Barcelona,0.0,1.09,0.0,1.09,"Barcelona, Barcelonès, Catalunya",41.3825802,2.177073
09/01/2020,34,Selva,170335,Caldes de Malavella,0.0,0.0,0.0,0.0,"Caldes de Malavella, Selva, Catalunya",41.8398724,2.8099858
10/01/2020,31,Ripollès,170911,Llanars,0.0,0.1,0.0,0.1,"Llanars, Ripollès, Catalunya",42.3197051,2.3435638
14/01/2020,24,Osona,80266,"Brull, el",0.0,0.13,0.0,0.13,"Brull, el, Osona, Catalunya",41.8167232,2.3055051
15/01/2020,9,Baix Ebre,431554,Tortosa,0.0,1.04,0.0,1.04,"Tortosa, Baix Ebre, Catalunya",40.8110158,0.5209333
18/01/2020,16,Conca de Barberà,430862,Montblanc,0.0,0.4,0.0,0.4,"Montblanc, Conca de Barberà, Catalunya",41.3762309,1.1605628
19/01/2020,25,Pallars Jussà,252154,Talarn,0.0,0.19,0.0,0.19,"Talarn, Pallars Jussà, Catalunya",42.1860349,0.8995312
03/02/2020,11,Baix Llobregat,83015,Viladecans,0.0,0.0,0.0,0.0,"Viladecans, Baix Llobregat, Catalunya",41.3163083,2.0156034
03/02/2020,32,Segarra,250557,Biosca,0.0,0.25,0.0,0.25,"Biosca, Segarra, Catalunya",41.6739964,1.2696853
04/02/2020,22,Montsià,430141,Amposta,0.0,1.7,0.0,1.7,"Amposta, Montsià, Catalunya",40.7079905,0.5812561
04/02/2020,4,Alt Urgell,259101,Josa i Tuixén,0.0,0.15,0.0,0.15,"Josa i Tuixén, Alt Urgell, Catalunya",42.2449098,1.5879768
05/02/2020,15,Cerdanya,250518,Bellver de Cerdanya,0.0,1.25,0.04,1.25,"Bellver de Cerdanya, Cerdanya, Catalunya",42.3702061,1.7745202
10/02/2020,33,Segrià,251207,Lleida,0.15,0.0,0.0,0.15,"Lleida, Segrià, Catalunya",41.6147605,0.6267842
13/02/2020,37,Terra Alta,430640,Gandesa,0.0,0.3,0.0,0.3,"Gandesa, Terra Alta, Catalunya",41.0520413,0.4373881
19/02/2020,17,Garraf,80749,Cubelles,0.0,0.1,0.0,0.1,"Cubelles, Garraf, Catalunya",41.2083363,1.6730541
22/02/2020,26,Pallars Sobirà,251832,Rialp,0.0,0.75,0.0,0.75,"Rialp, Pallars Sobirà, Catalunya",42.4430046,1.1354914
23/02/2020,12,Baix Penedès,430516,Cunit,0.0,0.0,0.0,0.0,"Cunit, Baix Penedès, Catalunya",41.197596,1.6329521
24/02/2020,15,Cerdanya,250518,Bellver de Cerdanya,0.0,0.0,0.0,0.0,"Bellver de Cerdanya, Cerdanya, Catalunya",42.3702061,1.7745202
24/02/2020,19,Garrotxa,171616,Sant Feliu de Pallerols,0.0,0.01,0.0,0.01,"Sant Feliu de Pallerols, Garrotxa, Catalunya",42.0758164,2.5078037
26/02/2020,7,Bages,82129,Sant Feliu Sasserra,0.12,0.0,0.0,0.12,"Sant Feliu Sasserra, Bages, Catalunya",41.9447451,2.0213124
26/02/2020,23,Noguera,250024,Àger,0.7,0.0,0.0,0.7,"Àger, Noguera, Catalunya",42.0000879,0.7632247
27/02/2020,15,Cerdanya,170694,Fontanals de Cerdanya,0.0,0.0,0.02,0.0,"Fontanals de Cerdanya, Cerdanya, Catalunya",42.3840589,1.9118567
28/02/2020,7,Bages,80121,Avinyó,0.0,0.0,0.0,0.0,"Avinyó, Bages, Catalunya",41.8630096,1.9707409
28/02/2020,33,Segrià,251207,Lleida,0.0,0.08,0.0,0.08,"Lleida, Segrià, Catalunya",41.6147605,0.6267842
29/02/2020,17,Garraf,83073,Vilanova i la Geltrú,0.0,0.0,0.0,0.0,"Vilanova i la Geltrú, Garraf, Catalunya",41.2241992,1.7256327
29/02/2020,3,Alt Penedès,82883,Torrelles de Foix,0.0,0.02,0.3,0.02,"Torrelles de Foix, Alt Penedès, Catalunya",41.387735,1.5723453
29/02/2020,11,Baix Llobregat,83015,Viladecans,0.0,0.06,0.0,0.06,"Viladecans, Baix Llobregat, Catalunya",41.3163083,2.0156034
01/03/2020,15,Cerdanya,251272,Lles de Cerdanya,0.0,0.0,0.0,0.0,"Lles de Cerdanya, Cerdanya, Catalunya",42.3903804,1.6875851
01/03/2020,3,Alt Penedès,82270,Sant Martí Sarroca,0.0,0.1,0.0,0.1,"Sant Martí Sarroca, Alt Penedès, Catalunya",41.3854214,1.6108158
04/03/2020,9,Baix Ebre,431554,Tortosa,0.03,0.0,0.0,0.03,"Tortosa, Baix Ebre, Catalunya",40.8110158,0.5209333
05/03/2020,33,Segrià,251207,Lleida,0.02,0.0,0.03,0.02,"Lleida, Segrià, Catalunya",41.6147605,0.6267842
06/03/2020,33,Segrià,251207,Lleida,0.34,0.18,0.03,0.52,"Lleida, Segrià, Catalunya",41.6147605,0.6267842
10/03/2020,33,Segrià,251207,Lleida,0.08,0.0,0.0,0.08,"Lleida, Segrià, Catalunya",41.6147605,0.6267842
10/03/2020,3,Alt Penedès,80137,Avinyonet del Penedès,0.0,0.14,0.0,0.14,"Avinyonet del Penedès, Alt Penedès, Catalunya",41.3559709,1.7823978
11/03/2020,16,Conca de Barberà,431303,Rocafort de Queralt,0.0,0.0,0.0,0.0,"Rocafort de Queralt, Conca de Barberà, Catalunya",41.4784492,1.2798776
11/03/2020,26,Pallars Sobirà,259010,Vall de Cardós,1.9,3.61,0.0,5.51,"Vall de Cardós, Pallars Sobirà, Catalunya",42.5936277,1.2026698
11/03/2020,20,Gironès,170675,Flaçà,0.0,0.0,0.0,0.0,"Flaçà, Gironès, Catalunya",42.0456854,2.9569565
11/03/2020,33,Segrià,250788,Corbins,0.17,0.3,0.0,0.47,"Corbins, Segrià, Catalunya",41.6905677,0.6930804
11/03/2020,2,Alt Empordà,171352,Pont de Molins,0.08,0.0,0.0,0.08,"Pont de Molins, Alt Empordà, Catalunya",42.3148493,2.9304359
12/03/2020,4,Alt Urgell,251403,Montferrer i Castellbò,0.0,4.08,0.0,4.08,"Montferrer i Castellbò, Alt Urgell, Catalunya",42.3957216,1.3376396
12/03/2020,24,Osona,81516,Oristà,0.0,0.04,0.0,0.04,"Oristà, Osona, Catalunya",41.9284562,2.2443914
13/03/2020,12,Baix Penedès,431634,"Vendrell, el",0.0,0.22,0.0,0.22,"Vendrell, el, Baix Penedès, Catalunya",41.2208966,1.5381333
21/03/2020,26,Pallars Sobirà,259031,"Guingueta d'Àneu, la",0.14,2.44,0.0,2.58,"Guingueta d'Àneu, la, Pallars Sobirà, Catalunya",42.5899473,1.1349055
21/03/2020,26,Pallars Sobirà,250827,Espot,0.0,0.35,0.0,0.35,"Espot, Pallars Sobirà, Catalunya",42.5762878,1.0884847
09/04/2020,34,Selva,170335,Caldes de Malavella,0.0,0.0,0.0,0.0,"Caldes de Malavella, Selva, Catalunya",41.8398724,2.8099858
09/04/2020,34,Selva,170335,Caldes de Malavella,0.01,0.0,0.0,0.01,"Caldes de Malavella, Selva, Catalunya",41.8398724,2.8099858
09/04/2020,33,Segrià,252043,Seròs,0.03,0.0,0.0,0.03,"Seròs, Segrià, Catalunya",41.4636665,0.4118677
10/04/2020,7,Bages,80386,Callús,0.09,0.0,0.19,0.09,"Callús, Bages, Catalunya",41.7824664,1.7837664
15/04/2020,32,Segarra,250557,Biosca,0.0,0.02,0.0,0.02,"Biosca, Segarra, Catalunya",41.6739964,1.2696853
16/04/2020,33,Segrià,251312,Massalcoreig,0.05,0.33,0.0,0.38,"Massalcoreig, Segrià, Catalunya",41.4591786,0.3596468
18/04/2020,9,Baix Ebre,431554,Tortosa,0.0,0.02,0.0,0.02,"Tortosa, Baix Ebre, Catalunya",40.8110158,0.5209333
18/04/2020,36,Tarragonès,431310,Roda de Berà,0.0,0.0,0.0,0.0,"Roda de Berà, Tarragonès, Catalunya",41.1857961,1.4554829
06/05/2020,3,Alt Penedès,80919,Gelida,0.0,0.04,0.0,0.04,"Gelida, Alt Penedès, Catalunya",41.4408877,1.8634309
07/05/2020,41,Vallès Oriental,80057,"Ametlla del Vallès, l'",0.0,0.0,0.0,0.0,"Ametlla del Vallès, l', Vallès Oriental, Catalunya",41.6434428,2.268344
07/05/2020,41,Vallès Oriental,82482,Santa Eulàlia de Ronçana,0.0,0.0,0.0,0.0,"Santa Eulàlia de Ronçana, Vallès Oriental, Catalunya",41.6523952,2.229264
08/05/2020,11,Baix Llobregat,80765,Esparreguera,0.0,0.04,0.0,0.04,"Esparreguera, Baix Llobregat, Catalunya",41.5393249,1.8694549
08/05/2020,41,Vallès Oriental,80235,Bigues i Riells,0.15,0.0,0.03,0.15,"Bigues i Riells, Vallès Oriental, Catalunya",41.6829678,2.2083886
16/05/2020,16,Conca de Barberà,431763,Vimbodí i Poblet,0.0,0.0,0.0,0.0,"Vimbodí i Poblet, Conca de Barberà, Catalunya",41.3848171,1.0491469
20/05/2020,20,Gironès,170792,Girona,0.0,0.0,0.0,0.0,"Girona, Gironès, Catalunya",41.9793006,2.8199439
21/05/2020,20,Gironès,171557,Salt,0.0,0.01,0.0,0.01,"Salt, Gironès, Catalunya",41.9741672,2.7949886
22/05/2020,35,Solsonès,251636,"Coma i la Pedra, la",0.27,0.0,0.0,0.27,"Coma i la Pedra, la, Solsonès, Catalunya",42.1758114,1.5914256
22/05/2020,40,Vallès Occidental,80517,Castellar del Vallès,0.01,0.0,0.0,0.01,"Castellar del Vallès, Vallès Occidental, Catalunya",41.6138122,2.0875963
23/05/2020,41,Vallès Oriental,80235,Bigues i Riells,0.0,0.0,0.0,0.0,"Bigues i Riells, Vallès Oriental, Catalunya",41.6829678,2.2083886
23/05/2020,17,Garraf,83073,Vilanova i la Geltrú,0.0,0.09,2.63,0.09,"Vilanova i la Geltrú, Garraf, Catalunya",41.2241992,1.7256327
24/05/2020,2,Alt Empordà,170160,Bàscara,0.0,0.0,0.0,0.0,"Bàscara, Alt Empordà, Catalunya",42.1591723,2.9092786
24/05/2020,11,Baix Llobregat,80898,Gavà,0.0,0.0,0.0,0.0,"Gavà, Baix Llobregat, Catalunya",41.3050933,2.0063126
24/05/2020,20,Gironès,170890,Llagostera,0.02,0.0,0.0,0.02,"Llagostera, Gironès, Catalunya",41.8289064,2.8920386
26/05/2020,34,Selva,170335,Caldes de Malavella,0.11,0.0,0.0,0.11,"Caldes de Malavella, Selva, Catalunya",41.8398724,2.8099858
26/05/2020,6,Anoia,80713,Copons,0.0,0.0,0.0,0.0,"Copons, Anoia, Catalunya",41.6363657,1.5179333
28/05/2020,3,Alt Penedès,81461,Olesa de Bonesvalls,0.0,0.01,0.0,0.01,"Olesa de Bonesvalls, Alt Penedès, Catalunya",41.3505032,1.8492996
29/05/2020,23,Noguera,251569,Os de Balaguer,0.03,0.94,4.23,0.97,"Os de Balaguer, Noguera, Catalunya",41.8713099,0.7193399
31/05/2020,10,Baix Empordà,171181,Palamós,0.03,0.0,0.0,0.03,"Palamós, Baix Empordà, Catalunya",41.8495354,3.1278785
05/06/2020,16,Conca de Barberà,430862,Montblanc,0.04,0.0,0.0,0.04,"Montblanc, Conca de Barberà, Catalunya",41.3762309,1.1605628
09/06/2020,36,Tarragonès,431114,"Pobla de Montornès, la",0.0,0.29,0.0,0.29,"Pobla de Montornès, la, Tarragonès, Catalunya",41.1829606,1.4126206
12/06/2020,33,Segrià,250387,Aitona,0.47,1.98,5.4,2.45,"Aitona, Segrià, Catalunya",41.4939531,0.4591083
14/06/2020,33,Segrià,251207,Lleida,0.5,0.0,0.0,0.5,"Lleida, Segrià, Catalunya",41.6147605,0.6267842
15/06/2020,33,Segrià,251207,Lleida,0.29,0.0,0.54,0.29,"Lleida, Segrià, Catalunya",41.6147605,0.6267842
21/06/2020,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.0,0.02,1.62,0.02,"Ametlla de Mar, l', Baix Ebre, Catalunya",40.905709,0.8097498
22/06/2020,2,Alt Empordà,171024,Maçanet de Cabrenys,0.0,0.0,0.0,0.0,"Maçanet de Cabrenys, Alt Empordà, Catalunya",42.3861179,2.7485579
24/06/2020,40,Vallès Occidental,81846,Rubí,0.0,0.02,0.0,0.02,"Rubí, Vallès Occidental, Catalunya",41.4936194,2.0319476
24/06/2020,25,Pallars Jussà,250984,Gavet de la Conca,0.0,0.52,6.42,0.52,"Gavet de la Conca, Pallars Jussà, Catalunya",42.123377,0.9202116
26/06/2020,12,Baix Penedès,431634,"Vendrell, el",0.01,0.0,0.0,0.01,"Vendrell, el, Baix Penedès, Catalunya",41.2208966,1.5381333
26/06/2020,38,Urgell,250030,Agramunt,1.22,0.12,3.5,1.34,"Agramunt, Urgell, Catalunya",41.787076,1.0985119
26/06/2020,9,Baix Ebre,431554,Tortosa,0.0,0.06,0.0,0.06,"Tortosa, Baix Ebre, Catalunya",40.8110158,0.5209333
28/06/2020,26,Pallars Sobirà,252094,Sort,0.0,0.0,0.0,0.0,"Sort, Pallars Sobirà, Catalunya",42.4114509,1.1298362
28/06/2020,11,Baix Llobregat,82212,Sant Just Desvern,0.0,0.03,0.0,0.03,"Sant Just Desvern, Baix Llobregat, Catalunya",41.3815832,2.0750677
28/06/2020,18,Garrigues,251692,"Pobla de Cérvoles, la",0.04,0.0,0.0,0.04,"Pobla de Cérvoles, la, Garrigues, Catalunya",41.3701499,0.9184567
01/07/2020,40,Vallès Occidental,81878,Sabadell,0.0,0.02,0.06,0.02,"Sabadell, Vallès Occidental, Catalunya",41.5421013,2.1138977
02/07/2020,33,Segrià,251207,Lleida,0.0,0.11,0.0,0.11,"Lleida, Segrià, Catalunya",41.6147605,0.6267842
03/07/2020,2,Alt Empordà,170926,Llançà,0.33,3.2,0.0,3.53,"Llançà, Alt Empordà, Catalunya",42.3646215,3.1581373
04/07/2020,40,Vallès Occidental,82798,Terrassa,0.0,0.0,0.0,0.0,"Terrassa, Vallès Occidental, Catalunya",41.5629623,2.0100492
06/07/2020,14,Berguedà,82994,Vilada,0.01,0.02,0.0,0.03,"Vilada, Berguedà, Catalunya",42.1369132,1.9315206
06/07/2020,4,Alt Urgell,259097,"Vansa i Fórnols, la",0.0,0.0,0.0,0.0,"Vansa i Fórnols, la, Alt Urgell, Catalunya",42.2336888,1.4804707
08/07/2020,20,Gironès,170890,Llagostera,0.1,0.05,1.22,0.15,"Llagostera, Gironès, Catalunya",41.8289064,2.8920386
08/07/2020,13,Barcelonès,82457,Santa Coloma de Gramenet,0.0,0.0,0.0,0.0,"Santa Coloma de Gramenet, Barcelonès, Catalunya",41.4515626,2.2083371
08/07/2020,20,Gironès,170890,Llagostera,0.0,0.11,0.0,0.11,"Llagostera, Gironès, Catalunya",41.8289064,2.8920386
08/07/2020,23,Noguera,250024,Àger,0.0,0.01,0.0,0.01,"Àger, Noguera, Catalunya",42.0000879,0.7632247
08/07/2020,20,Gironès,170792,Girona,0.0,0.01,0.0,0.01,"Girona, Gironès, Catalunya",41.9793006,2.8199439
10/07/2020,16,Conca de Barberà,431726,Vilaverd,0.0,0.0,0.0,0.0,"Vilaverd, Conca de Barberà, Catalunya",41.3346124,1.1759698
10/07/2020,41,Vallès Oriental,81363,Montornès del Vallès,0.0,0.06,0.0,0.06,"Montornès del Vallès, Vallès Oriental, Catalunya",41.542545,2.2670557
10/07/2020,38,Urgell,259025,Sant Martí de Riucorb,0.0,0.17,0.0,0.17,"Sant Martí de Riucorb, Urgell, Catalunya",41.5550892,1.0798514
11/07/2020,36,Tarragonès,431310,Roda de Berà,0.2,0.88,0.09,1.08,"Roda de Berà, Tarragonès, Catalunya",41.1857961,1.4554829
12/07/2020,41,Vallès Oriental,80863,"Franqueses del Vallès, les",0.0,0.0,0.0,0.0,"Franqueses del Vallès, les, Vallès Oriental, Catalunya",41.6298517,2.2949726
12/07/2020,23,Noguera,250791,Cubells,0.0,0.08,0.27,0.08,"Cubells, Noguera, Catalunya",41.8526897,0.9587685
12/07/2020,32,Segarra,251919,Sanaüja,0.0,1.71,1.47,1.71,"Sanaüja, Segarra, Catalunya",41.8759341,1.3117652
13/07/2020,34,Selva,172333,Vilobí d'Onyar,0.18,0.0,0.0,0.18,"Vilobí d'Onyar, Selva, Catalunya",41.8882291,2.7423246
13/07/2020,2,Alt Empordà,171870,"Saus, Camallera i Llampaies",0.1,0.0,2.73,0.1,"Saus, Camallera i Llampaies, Alt Empordà, Catalunya",42.1319421,2.979009
15/07/2020,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.01,0.0,0.8,0.01,"Ametlla de Mar, l', Baix Ebre, Catalunya",40.905709,0.8097498
15/07/2020,17,Garraf,82704,Sitges,0.02,0.0,0.0,0.02,"Sitges, Garraf, Catalunya",41.2366707,1.8228136
16/07/2020,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.0,0.79,0.93,0.79,"Espluga de Francolí, l', Conca de Barberà, Catalunya",41.4004742,1.1032654
16/07/2020,3,Alt Penedès,81688,Pontons,0.0,0.01,0.0,0.01,"Pontons, Alt Penedès, Catalunya",41.4155898,1.516296
16/07/2020,22,Montsià,430445,"Sénia, la",0.0,1.6,0.0,1.6,"Sénia, la, Montsià, Catalunya",40.6942298,0.4517774
16/07/2020,17,Garraf,82704,Sitges,0.0,0.0,0.0,0.0,"Sitges, Garraf, Catalunya",41.2366707,1.8228136
17/07/2020,8,Baix Camp,430115,Almoster,0.0,0.23,1.38,0.23,"Almoster, Baix Camp, Catalunya",41.1960574,1.1096277
17/07/2020,21,Maresme,82359,Sant Pol de Mar,0.0,0.0,0.0,0.0,"Sant Pol de Mar, Maresme, Catalunya",41.6030132,2.6238092
17/07/2020,21,Maresme,80291,Cabrera de Mar,0.0,0.0,0.0,0.0,"Cabrera de Mar, Maresme, Catalunya",41.5276986,2.3925117
18/07/2020,40,Vallès Occidental,81252,Montcada i Reixac,0.0,0.0,0.0,0.0,"Montcada i Reixac, Vallès Occidental, Catalunya",41.4823115,2.1869985
20/07/2020,26,Pallars Sobirà,250390,Baix Pallars,0.0,0.01,0.0,0.01,"Baix Pallars, Pallars Sobirà, Catalunya",42.3386268,1.0139824
20/07/2020,24,Osona,82690,Seva,0.0,0.0,0.0,0.0,"Seva, Osona, Catalunya",41.8361292,2.2835441
20/07/2020,10,Baix Empordà,170486,Castell-Platja d'Aro,0.0,0.05,0.12,0.05,"Castell-Platja d'Aro, Baix Empordà, Catalunya",41.8186608,3.044996
21/07/2020,40,Vallès Occidental,81252,Montcada i Reixac,0.0,0.01,0.0,0.01,"Montcada i Reixac, Vallès Occidental, Catalunya",41.4823115,2.1869985
22/07/2020,23,Noguera,250791,Cubells,0.36,0.0,2.08,0.36,"Cubells, Noguera, Catalunya",41.8526897,0.9587685
23/07/2020,12,Baix Penedès,430901,"Montmell, el",0.15,0.0,0.0,0.15,"Montmell, el, Baix Penedès, Catalunya",41.3357772,1.4667169
23/07/2020,6,Anoia,80446,Capellades,0.0,0.0,0.0,0.0,"Capellades, Anoia, Catalunya",41.53,1.684787
23/07/2020,11,Baix Llobregat,82634,Sant Vicenç dels Horts,0.0,0.28,0.18,0.28,"Sant Vicenç dels Horts, Baix Llobregat, Catalunya",41.3934193,2.0099482
24/07/2020,10,Baix Empordà,170340,Calonge i Sant Antoni,0.02,0.0,0.18,0.02,"Calonge i Sant Antoni, Baix Empordà, Catalunya",41.8621762,3.0660825
24/07/2020,21,Maresme,81265,Montgat,0.0,0.27,0.0,0.27,"Montgat, Maresme, Catalunya",41.4666983,2.2789654
24/07/2020,6,Anoia,82861,"Torre de Claramunt, la",0.65,0.0,0.0,0.65,"Torre de Claramunt, la, Anoia, Catalunya",41.5349561,1.6655769
24/07/2020,33,Segrià,251207,Lleida,0.02,0.0,0.0,0.02,"Lleida, Segrià, Catalunya",41.6147605,0.6267842
25/07/2020,9,Baix Ebre,430252,Benifallet,0.1,0.0,0.0,0.1,"Benifallet, Baix Ebre, Catalunya",40.9740568,0.5157716
25/07/2020,21,Maresme,80095,Argentona,0.0,0.01,0.0,0.01,"Argentona, Maresme, Catalunya",41.5554326,2.4002787
26/07/2020,32,Segarra,259078,Torrefeta i Florejacs,0.0,0.05,1.34,0.05,"Torrefeta i Florejacs, Segarra, Catalunya",41.7787656,1.2473908
26/07/2020,41,Vallès Oriental,81363,Montornès del Vallès,0.0,0.04,0.0,0.04,"Montornès del Vallès, Vallès Oriental, Catalunya",41.542545,2.2670557
26/07/2020,13,Barcelonès,80193,Barcelona,0.0,0.0,0.0,0.0,"Barcelona, Barcelonès, Catalunya",41.3825802,2.177073
27/07/2020,33,Segrià,251207,Lleida,0.0,0.11,0.0,0.11,"Lleida, Segrià, Catalunya",41.6147605,0.6267842
27/07/2020,6,Anoia,80446,Capellades,0.0,0.0,0.0,0.0,"Capellades, Anoia, Catalunya",41.53,1.684787
28/07/2020,24,Osona,82690,Seva,0.0,0.0,0.0,0.0,"Seva, Osona, Catalunya",41.8361292,2.2835441
29/07/2020,1,Alt Camp,430017,Aiguamúrcia,0.0,0.02,0.23,0.02,"Aiguamúrcia, Alt Camp, Catalunya",41.329339,1.3570334
29/07/2020,18,Garrigues,250061,"Albagés, l'",0.0,1.03,0.0,1.03,"Albagés, l', Garrigues, Catalunya",41.448483,0.7389506
30/07/2020,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.0,0.35,0.0,0.35,"Ametlla de Mar, l', Baix Ebre, Catalunya",40.905709,0.8097498
31/07/2020,3,Alt Penedès,82877,Torrelavit,0.0,0.1,0.0,0.1,"Torrelavit, Alt Penedès, Catalunya",41.4432635,1.7266773
31/07/2020,20,Gironès,170448,Cassà de la Selva,0.0,0.0,0.0,0.01,"Cassà de la Selva, Gironès, Catalunya",41.8874685,2.8742461
31/07/2020,36,Tarragonès,431536,Torredembarra,0.01,0.0,0.0,0.01,"Torredembarra, Tarragonès, Catalunya",41.146155,1.3944433
31/07/2020,11,Baix Llobregat,80898,Gavà,0.0,0.05,0.0,0.05,"Gavà, Baix Llobregat, Catalunya",41.3050933,2.0063126
